Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,zipcode,airbnb_record_count,airbnb_price_mean
Hawthorn East,,,u,705000.0,,,,,3123.0,,,,78.0,Boroondara,-37.8284,145.0535,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,,,,,,3123.0,,,,762.0,Boroondara,-37.8395,145.0529,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,,,,,,3123.0,,,,1250.0,Boroondara,-37.8245,145.0524,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,u,444000.0,,,,,3123.0,,,,0.0,Boroondara,-37.8245,145.0527,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,1538000.0,,,,,3123.0,,,,287.0,Boroondara,-37.8292,145.046,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,1320000.0,,,,,3123.0,,,,213.0,Boroondara,-37.8302,145.0542,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,1890000.0,,,,,3123.0,,,,477.0,Boroondara,-37.8257,145.0514,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,t,1240000.0,,,,,3123.0,,,,155.0,Boroondara,-37.8397,145.0514,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,,,,,,3123.0,,,,697.0,Boroondara,-37.8307,145.0498,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,t,1590000.0,,,,,3123.0,,,,289.0,Boroondara,-37.8451,145.0525,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,,,,,,3123.0,,,,523.0,Boroondara,-37.8319,145.0503,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,,,,,,3123.0,,,,832.0,Boroondara,-37.8377,145.0541,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,1625000.0,,,,,3123.0,,,,372.0,Boroondara,-37.8267,145.054,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,,,,,,3123.0,,,,864.0,Boroondara,-37.8231,145.0535,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,u,568000.0,,,,,3123.0,,,,0.0,Boroondara,-37.8254,145.0476,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,u,706000.0,,,,,3123.0,,,,172.0,Boroondara,-37.8437,145.0536,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,,,,,,3123.0,,,,757.0,Boroondara,-37.8176,145.0548,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,,,,,,3123.0,,,,556.0,Boroondara,-37.8204,145.0516,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,1385000.0,,,,,3123.0,,,,326.0,Boroondara,-37.8373,145.0455,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,u,655250.0,,,,,3123.0,,,,1153.0,Boroondara,-37.8227,145.0528,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,1666000.0,,,,,3123.0,,,,350.0,Boroondara,-37.8219,145.0556,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,u,430000.0,,,,,3123.0,,,,,Boroondara,-37.8343,145.0547,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,2040000.0,,,,,3123.0,,,,783.0,Boroondara,-37.8234,145.0526,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,u,505000.0,,,,,3123.0,,,,0.0,Boroondara,-37.839,145.0459,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,u,500000.0,,,,,3123.0,,,,,Boroondara,-37.8414,145.0505,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,u,622000.0,,,,,3123.0,,,,0.0,Boroondara,-37.8318,145.0448,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,1650000.0,,,,,3123.0,,,,354.0,Boroondara,-37.8225,145.0551,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,u,371000.0,,,,,3123.0,,,,917.0,Boroondara,-37.8338,145.0545,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,1900000.0,,,,,3123.0,,,,0.0,Boroondara,-37.8351,145.0554,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,1625000.0,,,,,3123.0,,,,255.0,Boroondara,-37.8266,145.0493,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,u,701000.0,,,,,3123.0,,,,166.0,Boroondara,-37.8456,145.0495,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,1100000.0,,,,,3123.0,,,,206.0,Boroondara,-37.8267,145.0476,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,2200000.0,,,,,3123.0,,,,588.0,Boroondara,-37.8191,145.0552,,,3123.0,81.0,151.2962962962963
Hawthorn East,,,h,975000.0,,,,,3123.0,,,,211.0,Boroondara,-37.8204,145.0489,,,3123.0,81.0,151.2962962962963
Heidelberg,,,u,546500.0,,,,,3084.0,,,,132.0,Banyule,-37.7519,145.0687,,,3084.0,72.0,127.20833333333333
Heidelberg,,,u,620000.0,,,,,3084.0,,,,215.0,Banyule,-37.7509,145.0698,,,3084.0,72.0,127.20833333333333
Heidelberg,,,h,1220000.0,,,,,3084.0,,,,858.0,Banyule,-37.7504,145.0643,,,3084.0,72.0,127.20833333333333
Heidelberg,,,t,550000.0,,,,,3084.0,,,,235.0,Banyule,-37.7519,145.0696,,,3084.0,72.0,127.20833333333333
Heidelberg,,,u,585000.0,,,,,3084.0,,,,0.0,Banyule,-37.7506,145.0574,,,3084.0,72.0,127.20833333333333
Heidelberg,,,t,705000.0,,,,,3084.0,,,,182.0,Banyule,-37.7587,145.0657,,,3084.0,72.0,127.20833333333333
Heidelberg,,,u,420000.0,,,,,3084.0,,,,158.0,Banyule,-37.7512,145.0697,,,3084.0,72.0,127.20833333333333
Heidelberg,,,h,1705000.0,,,,,3084.0,,,,,Banyule,-37.7502,145.0706,,,3084.0,72.0,127.20833333333333
Heidelberg,,,h,490000.0,,,,,3084.0,,,,187.0,Banyule,-37.7518,145.0698,,,3084.0,72.0,127.20833333333333
Heidelberg,,,u,579000.0,,,,,3084.0,,,,,Banyule,-37.7529,145.065,,,3084.0,72.0,127.20833333333333
Heidelberg,,,h,1110000.0,,,,,3084.0,,,,600.0,Banyule,-37.752,145.0722,,,3084.0,72.0,127.20833333333333
Heidelberg,,,u,540000.0,,,,,3084.0,,,,153.0,Banyule,-37.7538,145.0695,,,3084.0,72.0,127.20833333333333
Heidelberg,,,h,750000.0,,,,,3084.0,,,,577.0,Banyule,-37.7494,145.0703,,,3084.0,72.0,127.20833333333333
Heidelberg,,,h,1115000.0,,,,,3084.0,,,,642.0,Banyule,-37.7476,145.0676,,,3084.0,72.0,127.20833333333333
Heidelberg,,,h,1000000.0,,,,,3084.0,,,,422.0,Banyule,-37.7518,145.0768,,,3084.0,72.0,127.20833333333333
Heidelberg,,,t,595000.0,,,,,3084.0,,,,88.0,Banyule,-37.7587,145.0629,,,3084.0,72.0,127.20833333333333
Heidelberg,,,u,690000.0,,,,,3084.0,,,,,Banyule,-37.7529,145.065,,,3084.0,72.0,127.20833333333333
Heidelberg,,,h,1401000.0,,,,,3084.0,,,,580.0,Banyule,-37.7539,145.0577,,,3084.0,72.0,127.20833333333333
Heidelberg,,,t,808000.0,,,,,3084.0,,,,255.0,Banyule,-37.7537,145.0637,,,3084.0,72.0,127.20833333333333
Heidelberg,,,h,1031000.0,,,,,3084.0,,,,570.0,Banyule,-37.7523,145.0604,,,3084.0,72.0,127.20833333333333
Heidelberg,,,t,600000.0,,,,,3084.0,,,,145.0,Banyule,-37.7515,145.0649,,,3084.0,72.0,127.20833333333333
Heidelberg,,,h,655000.0,,,,,3084.0,,,,175.0,Banyule,-37.7514,145.0689,,,3084.0,72.0,127.20833333333333
Heidelberg,,,h,1195000.0,,,,,3084.0,,,,662.0,Banyule,-37.7507,145.062,,,3084.0,72.0,127.20833333333333
Heidelberg,,,h,850000.0,,,,,3084.0,,,,285.0,Banyule,-37.7491,145.0702,,,3084.0,72.0,127.20833333333333
Heidelberg,,,u,830000.0,,,,,3084.0,,,,1180.0,Banyule,-37.7551,145.0646,,,3084.0,72.0,127.20833333333333
Heidelberg,,,h,1076000.0,,,,,3084.0,,,,674.0,Banyule,-37.749,145.0731,,,3084.0,72.0,127.20833333333333
Heidelberg,,,h,1362000.0,,,,,3084.0,,,,635.0,Banyule,-37.7446,145.0844,,,3084.0,72.0,127.20833333333333
Heidelberg,,,t,690000.0,,,,,3084.0,,,,110.0,Banyule,-37.7489,145.07,,,3084.0,72.0,127.20833333333333
Heidelberg,,,h,1375000.0,,,,,3084.0,,,,639.0,Banyule,-37.7502,145.0605,,,3084.0,72.0,127.20833333333333
Heidelberg,,,h,1400000.0,,,,,3084.0,,,,827.0,Banyule,-37.74800000000001,145.0625,,,3084.0,72.0,127.20833333333333
Heidelberg,,,u,475000.0,,,,,3084.0,,,,247.0,Banyule,-37.7502,145.069,,,3084.0,72.0,127.20833333333333
Heidelberg,,,h,1030000.0,,,,,3084.0,,,,649.0,Banyule,-37.7501,145.0822,,,3084.0,72.0,127.20833333333333
Heidelberg,,,h,1455000.0,,,,,3084.0,,,,836.0,Banyule,-37.7509,145.0679,,,3084.0,72.0,127.20833333333333
Heidelberg,,,h,1125000.0,,,,,3084.0,,,,0.0,Banyule,-37.7502,145.0718,,,3084.0,72.0,127.20833333333333
Ivanhoe East,,,h,,,,,,3079.0,,,,,Banyule,-37.7769,145.0605,,,,,
Ivanhoe East,,,h,1605000.0,,,,,3079.0,,,,624.0,Banyule,-37.7741,145.0506,,,,,
Ivanhoe East,,,u,470000.0,,,,,3079.0,,,,,Banyule,-37.7713,145.0499,,,,,
Ivanhoe East,,,h,2150000.0,,,,,3079.0,,,,1232.0,Banyule,-37.7767,145.0592,,,,,
Ivanhoe East,,,h,1740000.0,,,,,3079.0,,,,948.0,Banyule,-37.7759,145.063,,,,,
Ivanhoe East,,,h,1660000.0,,,,,3079.0,,,,830.0,Banyule,-37.7679,145.0673,,,,,
Ivanhoe East,,,u,1260000.0,,,,,3079.0,,,,356.0,Banyule,-37.7749,145.0568,,,,,
Ivanhoe East,,,h,2200000.0,,,,,3079.0,,,,1004.0,Banyule,-37.7689,145.0665,,,,,
Ivanhoe East,,,u,485000.0,,,,,3079.0,,,,0.0,Banyule,-37.7699,145.0581,,,,,
Ivanhoe East,,,h,1651000.0,,,,,3079.0,,,,1073.0,Banyule,-37.7749,145.0549,,,,,
Ivanhoe East,,,h,1875000.0,,,,,3079.0,,,,583.0,Banyule,-37.7719,145.0582,,,,,
Ivanhoe East,,,h,1797000.0,,,,,3079.0,,,,826.0,Banyule,-37.7793,145.0654,,,,,
Ivanhoe East,,,t,1050000.0,,,,,3079.0,,,,180.0,Banyule,-37.772,145.0538,,,,,
Ivanhoe East,,,u,405000.0,,,,,3079.0,,,,0.0,Banyule,-37.7767,145.0543,,,,,
Jacana,,,h,551000.0,,,,,3047.0,,,,610.0,Hume,-37.6885,144.9092,,,,,
Jacana,,,h,350000.0,,,,,3047.0,,,,600.0,Hume,-37.6866,144.9086,,,,,
Jacana,,,u,280000.0,,,,,3047.0,,,,197.0,Hume,-37.6859,144.9164,,,,,
Jacana,,,h,425000.0,,,,,3047.0,,,,650.0,Hume,-37.687,144.9084,,,,,
Jacana,,,h,537000.0,,,,,3047.0,,,,600.0,Hume,-37.6876,144.9095,,,,,
Jacana,,,h,600000.0,,,,,3047.0,,,,647.0,Hume,-37.6904,144.9121,,,,,
Jacana,,,h,460000.0,,,,,3047.0,,,,601.0,Hume,-37.6889,144.9109,,,,,
Jacana,,,h,611000.0,,,,,3047.0,,,,624.0,Hume,-37.6862,144.91299999999995,,,,,
Jacana,,,h,495000.0,,,,,3047.0,,,,598.0,Hume,-37.6878,144.9112,,,,,
Jacana,,,h,472500.0,,,,,3047.0,,,,729.0,Hume,-37.6909,144.9136,,,,,
Jacana,,,h,421000.0,,,,,3047.0,,,,607.0,Hume,-37.6864,144.9111,,,,,
Kingsbury,,,u,480000.0,,,,,3083.0,,,,218.0,Darebin,-37.7133,145.0374,,,3083.0,87.0,84.13793103448276
Kingsbury,,,h,980000.0,,,,,3083.0,,,,907.0,Darebin,-37.7143,145.039,,,3083.0,87.0,84.13793103448276
Kingsbury,,,h,1000000.0,,,,,3083.0,,,,544.0,Darebin,-37.7147,145.0296,,,3083.0,87.0,84.13793103448276
Kingsbury,,,h,731000.0,,,,,3083.0,,,,640.0,Darebin,-37.717,145.0312,,,3083.0,87.0,84.13793103448276
Kingsbury,,,h,610000.0,,,,,3083.0,,,,465.0,Darebin,-37.7126,145.03,,,3083.0,87.0,84.13793103448276
Kingsbury,,,u,380000.0,,,,,3083.0,,,,128.0,Darebin,-37.715,145.043,,,3083.0,87.0,84.13793103448276
Kingsbury,,,h,690000.0,,,,,3083.0,,,,556.0,Darebin,-37.7174,145.0361,,,3083.0,87.0,84.13793103448276
Kingsbury,,,h,607500.0,,,,,3083.0,,,,468.0,Darebin,-37.7125,145.0306,,,3083.0,87.0,84.13793103448276
Kingsbury,,,h,705500.0,,,,,3083.0,,,,770.0,Darebin,-37.7159,145.0389,,,3083.0,87.0,84.13793103448276
Kingsville,,,h,677200.0,,,,,3012.0,,,,180.0,Maribyrnong,-37.8115,144.8763,,,3012.0,76.0,112.63157894736842
Kingsville,,,h,1155000.0,,,,,3012.0,,,,269.0,Maribyrnong,-37.8108,144.8819,,,3012.0,76.0,112.63157894736842
Kingsville,,,h,817000.0,,,,,3012.0,,,,259.0,Maribyrnong,-37.8046,144.8831,,,3012.0,76.0,112.63157894736842
Kingsville,,,h,1035000.0,,,,,3012.0,,,,275.0,Maribyrnong,-37.8118,144.8801,,,3012.0,76.0,112.63157894736842
Kingsville,,,h,677500.0,,,,,3012.0,,,,224.0,Maribyrnong,-37.8083,144.8841,,,3012.0,76.0,112.63157894736842
Kingsville,,,h,630000.0,,,,,3012.0,,,,370.0,Maribyrnong,-37.8118,144.8783,,,3012.0,76.0,112.63157894736842
Kingsville,,,h,760000.0,,,,,3012.0,,,,350.0,Maribyrnong,-37.8123,144.8805,,,3012.0,76.0,112.63157894736842
Kingsville,,,h,730000.0,,,,,3012.0,,,,84.0,Maribyrnong,-37.8058,144.8846,,,3012.0,76.0,112.63157894736842
Kingsville,,,h,750000.0,,,,,3012.0,,,,272.0,Maribyrnong,-37.8086,144.8824,,,3012.0,76.0,112.63157894736842
Kingsville,,,u,440000.0,,,,,3012.0,,,,117.0,Maribyrnong,-37.8083,144.8775,,,3012.0,76.0,112.63157894736842
Kingsville,,,h,685000.0,,,,,3012.0,,,,220.0,Maribyrnong,-37.8068,144.8782,,,3012.0,76.0,112.63157894736842
Kingsville,,,h,967500.0,,,,,3012.0,,,,325.0,Maribyrnong,-37.812,144.8804,,,3012.0,76.0,112.63157894736842
Kingsville,,,u,210000.0,,,,,3012.0,,,,0.0,Maribyrnong,-37.81,144.8786,,,3012.0,76.0,112.63157894736842
Kingsville,,,h,1340000.0,,,,,3012.0,,,,272.0,Maribyrnong,-37.8079,144.8825,,,3012.0,76.0,112.63157894736842
Kingsville,,,h,925000.0,,,,,3012.0,,,,276.0,Maribyrnong,-37.8039,144.8849,,,3012.0,76.0,112.63157894736842
Kingsville,,,u,270000.0,,,,,3012.0,,,,0.0,Maribyrnong,-37.8096,144.874,,,3012.0,76.0,112.63157894736842
Kingsville,,,h,1275000.0,,,,,3012.0,,,,274.0,Maribyrnong,-37.8078,144.8825,,,3012.0,76.0,112.63157894736842
Kingsville,,,h,925000.0,,,,,3012.0,,,,275.0,Maribyrnong,-37.8085,144.8802,,,3012.0,76.0,112.63157894736842
Kingsville,,,h,1336000.0,,,,,3012.0,,,,343.0,Maribyrnong,-37.8066,144.8811,,,3012.0,76.0,112.63157894736842
Kingsville,,,u,200000.0,,,,,3012.0,,,,0.0,Maribyrnong,-37.8089,144.8788,,,3012.0,76.0,112.63157894736842
Murrumbeena,,,t,1100000.0,,,,,3163.0,,,,286.0,Glen Eira,-37.8958,145.0696,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,1500000.0,,,,,3163.0,,,,650.0,Glen Eira,-37.8918,145.0769,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,1470000.0,,,,,3163.0,,,,701.0,Glen Eira,-37.8868,145.0688,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,t,1160000.0,,,,,3163.0,,,,302.0,Glen Eira,-37.9043,145.0622,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,t,1100000.0,,,,,3163.0,,,,242.0,Glen Eira,-37.9017,145.0739,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,820000.0,,,,,3163.0,,,,274.0,Glen Eira,-37.8968,145.075,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,t,690000.0,,,,,3163.0,,,,129.0,Glen Eira,-37.8927,145.0691,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,u,740000.0,,,,,3163.0,,,,161.0,Glen Eira,-37.8955,145.07299999999995,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,u,975000.0,,,,,3163.0,,,,277.0,Glen Eira,-37.8936,145.0709,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,1060000.0,,,,,3163.0,,,,595.0,Glen Eira,-37.9027,145.0684,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,u,680000.0,,,,,3163.0,,,,275.0,Glen Eira,-37.8936,145.0725,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,u,825000.0,,,,,3163.0,,,,0.0,Glen Eira,-37.898,145.0734,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,1430000.0,,,,,3163.0,,,,618.0,Glen Eira,-37.8991,145.0686,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,435000.0,,,,,3163.0,,,,697.0,Glen Eira,-37.8875,145.0676,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,1370000.0,,,,,3163.0,,,,834.0,Glen Eira,-37.8959,145.0736,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,u,605000.0,,,,,3163.0,,,,,Glen Eira,-37.8882,145.0666,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,1355000.0,,,,,3163.0,,,,612.0,Glen Eira,-37.8996,145.0716,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,t,785000.0,,,,,3163.0,,,,0.0,Glen Eira,-37.8969,145.0654,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,1420000.0,,,,,3163.0,,,,700.0,Glen Eira,-37.8887,145.0718,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,1610000.0,,,,,3163.0,,,,660.0,Glen Eira,-37.8932,145.0681,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,u,290000.0,,,,,3163.0,,,,0.0,Glen Eira,-37.8956,145.0705,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,910500.0,,,,,3163.0,,,,313.0,Glen Eira,-37.898,145.0759,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,u,331000.0,,,,,3163.0,,,,0.0,Glen Eira,-37.8961,145.0651,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,685000.0,,,,,3163.0,,,,0.0,Glen Eira,-37.8888,145.0743,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,u,256500.0,,,,,3163.0,,,,0.0,Glen Eira,-37.8944,145.0733,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,1365000.0,,,,,3163.0,,,,627.0,Glen Eira,-37.8955,145.0742,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,t,860000.0,,,,,3163.0,,,,0.0,Glen Eira,-37.8939,145.0715,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,1300000.0,,,,,3163.0,,,,683.0,Glen Eira,-37.9055,145.0691,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,u,835000.0,,,,,3163.0,,,,181.0,Glen Eira,-37.8966,145.0737,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,t,720000.0,,,,,3163.0,,,,1318.0,Glen Eira,-37.8969,145.0654,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,861500.0,,,,,3163.0,,,,293.0,Glen Eira,-37.9033,145.0727,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,u,500000.0,,,,,3163.0,,,,,Glen Eira,-37.8882,145.0666,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,1670000.0,,,,,3163.0,,,,690.0,Glen Eira,-37.8885,145.0726,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,1400000.0,,,,,3163.0,,,,557.0,Glen Eira,-37.906,145.07399999999996,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,692000.0,,,,,3163.0,,,,0.0,Glen Eira,-37.8929,145.0765,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,u,603000.0,,,,,3163.0,,,,102.0,Glen Eira,-37.8894,145.0679,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,1076000.0,,,,,3163.0,,,,554.0,Glen Eira,-37.9012,145.0646,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,1100000.0,,,,,3163.0,,,,506.0,Glen Eira,-37.902,145.0705,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,u,291000.0,,,,,3163.0,,,,0.0,Glen Eira,-37.8979,145.0652,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,t,1200000.0,,,,,3163.0,,,,297.0,Glen Eira,-37.895,145.0749,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,1090000.0,,,,,3163.0,,,,553.0,Glen Eira,-37.9031,145.0668,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,1220000.0,,,,,3163.0,,,,735.0,Glen Eira,-37.8943,145.0689,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,1800000.0,,,,,3163.0,,,,990.0,Glen Eira,-37.8916,145.0753,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,u,435000.0,,,,,3163.0,,,,0.0,Glen Eira,-37.8941,145.0655,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,1641000.0,,,,,3163.0,,,,560.0,Glen Eira,-37.8897,145.0709,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,t,745500.0,,,,,3163.0,,,,186.0,Glen Eira,-37.8947,145.0722,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,h,1260000.0,,,,,3163.0,,,,345.0,Glen Eira,-37.8904,145.0729,,,3163.0,156.0,94.2051282051282
Ormond,,,h,1401000.0,,,,,3204.0,,,,650.0,Glen Eira,-37.8986,145.0359,,,3204.0,80.0,114.6125
Ormond,,,h,2250000.0,,,,,3204.0,,,,903.0,Glen Eira,-37.9062,145.0263,,,3204.0,80.0,114.6125
Ormond,,,h,1715000.0,,,,,3204.0,,,,705.0,Glen Eira,-37.9035,145.028,,,3204.0,80.0,114.6125
Ormond,,,h,1960000.0,,,,,3204.0,,,,719.0,Glen Eira,-37.9071,145.046,,,3204.0,80.0,114.6125
Ormond,,,u,250000.0,,,,,3204.0,,,,0.0,Glen Eira,-37.9028,145.0475,,,3204.0,80.0,114.6125
Ormond,,,u,290000.0,,,,,3204.0,,,,0.0,Glen Eira,-37.9032,145.0455,,,3204.0,80.0,114.6125
Ormond,,,h,1708000.0,,,,,3204.0,,,,703.0,Glen Eira,-37.9058,145.028,,,3204.0,80.0,114.6125
Ormond,,,h,758000.0,,,,,3204.0,,,,250.0,Glen Eira,-37.9063,145.0535,,,3204.0,80.0,114.6125
Ormond,,,h,1920000.0,,,,,3204.0,,,,805.0,Glen Eira,-37.9066,145.0354,,,3204.0,80.0,114.6125
Ormond,,,h,1256000.0,,,,,3204.0,,,,378.0,Glen Eira,-37.9064,145.0287,,,3204.0,80.0,114.6125
Ormond,,,h,1918000.0,,,,,3204.0,,,,678.0,Glen Eira,-37.9065,145.0461,,,3204.0,80.0,114.6125
Ormond,,,u,900000.0,,,,,3204.0,,,,265.0,Glen Eira,-37.906,145.04,,,3204.0,80.0,114.6125
Ormond,,,h,1875000.0,,,,,3204.0,,,,702.0,Glen Eira,-37.9063,145.0493,,,3204.0,80.0,114.6125
Ormond,,,h,1250000.0,,,,,3204.0,,,,516.0,Glen Eira,-37.906,145.0497,,,3204.0,80.0,114.6125
Ormond,,,h,1360000.0,,,,,3204.0,,,,690.0,Glen Eira,-37.9056,145.0288,,,3204.0,80.0,114.6125
Ormond,,,h,1770000.0,,,,,3204.0,,,,667.0,Glen Eira,-37.9088,145.0471,,,3204.0,80.0,114.6125
Ormond,,,u,435000.0,,,,,3204.0,,,,0.0,Glen Eira,-37.9016,145.0414,,,3204.0,80.0,114.6125
Ormond,,,h,1836000.0,,,,,3204.0,,,,464.0,Glen Eira,-37.9061,145.0329,,,3204.0,80.0,114.6125
Ormond,,,t,1250000.0,,,,,3204.0,,,,326.0,Glen Eira,-37.903,145.0285,,,3204.0,80.0,114.6125
Ormond,,,u,950000.0,,,,,3204.0,,,,0.0,Glen Eira,-37.9009,145.037,,,3204.0,80.0,114.6125
Ormond,,,u,260000.0,,,,,3204.0,,,,0.0,Glen Eira,-37.9018,145.0454,,,3204.0,80.0,114.6125
Ormond,,,u,822500.0,,,,,3204.0,,,,0.0,Glen Eira,-37.9018,145.0477,,,3204.0,80.0,114.6125
Ormond,,,h,810000.0,,,,,3204.0,,,,210.0,Glen Eira,-37.9001,145.0428,,,3204.0,80.0,114.6125
Ormond,,,h,1322000.0,,,,,3204.0,,,,551.0,Glen Eira,-37.9036,145.0521,,,3204.0,80.0,114.6125
Ormond,,,h,861000.0,,,,,3204.0,,,,0.0,Glen Eira,-37.9026,145.0364,,,3204.0,80.0,114.6125
Ormond,,,h,765000.0,,,,,3204.0,,,,300.0,Glen Eira,-37.9045,145.0426,,,3204.0,80.0,114.6125
Ormond,,,u,973000.0,,,,,3204.0,,,,379.0,Glen Eira,-37.8981,145.0367,,,3204.0,80.0,114.6125
Ormond,,,h,1845000.0,,,,,3204.0,,,,718.0,Glen Eira,-37.9061,145.0509,,,3204.0,80.0,114.6125
Ormond,,,h,1535000.0,,,,,3204.0,,,,578.0,Glen Eira,-37.9047,145.0274,,,3204.0,80.0,114.6125
Ormond,,,h,2005000.0,,,,,3204.0,,,,691.0,Glen Eira,-37.905,145.029,,,3204.0,80.0,114.6125
Ormond,,,u,932000.0,,,,,3204.0,,,,180.0,Glen Eira,-37.9069,145.041,,,3204.0,80.0,114.6125
Ormond,,,h,1500000.0,,,,,3204.0,,,,862.0,Glen Eira,-37.8993,145.0447,,,3204.0,80.0,114.6125
Ormond,,,u,260000.0,,,,,3204.0,,,,0.0,Glen Eira,-37.9038,145.0454,,,3204.0,80.0,114.6125
Ormond,,,h,1390000.0,,,,,3204.0,,,,666.0,Glen Eira,-37.9032,145.049,,,3204.0,80.0,114.6125
Ormond,,,h,940000.0,,,,,3204.0,,,,397.0,Glen Eira,-37.9064,145.0291,,,3204.0,80.0,114.6125
Ormond,,,u,296000.0,,,,,3204.0,,,,0.0,Glen Eira,-37.9028,145.0426,,,3204.0,80.0,114.6125
Ormond,,,h,1850000.0,,,,,3204.0,,,,668.0,Glen Eira,-37.9033,145.0296,,,3204.0,80.0,114.6125
Ormond,,,u,475000.0,,,,,3204.0,,,,0.0,Glen Eira,-37.8986,145.042,,,3204.0,80.0,114.6125
Ormond,,,u,820000.0,,,,,3204.0,,,,238.0,Glen Eira,-37.9062,145.02700000000004,,,3204.0,80.0,114.6125
Ormond,,,u,940000.0,,,,,3204.0,,,,382.0,Glen Eira,-37.9061,145.0478,,,3204.0,80.0,114.6125
Ormond,,,h,1668000.0,,,,,3204.0,,,,595.0,Glen Eira,-37.9092,145.0507,,,3204.0,80.0,114.6125
